tube_assembly_id,total weight,NA,,,,,,,,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,component_id_7,quantity_7,component_id_8,quantity_8
TA-00175,0.238,0.032,0.006,0.2,0,0,0,0,0,C-0448,1,C-0449,1,C-0061,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00176,0.238,0.032,0.006,0.2,0,0,0,0,0,C-0448,1,C-0449,1,C-0061,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00177,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00178,0.27,0.009,0.046,0.215,0,0,0,0,0,C-1420,1,C-1421,1,C-0045,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00179,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00180,0.06,0.04,0.02,0,0,0,0,0,0,C-1638,1,C-1645,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00181,0.187,0.128,0.059,0,0,0,0,0,0,C-1468,1,C-1480,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00182,0.063,0.031,0.032,0,0,0,0,0,0,C-1475,1,C-1476,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00183,0,0,0,0,0,0,0,0,0,C-1477,1,C-1483,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00184,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00185,0.166,0.044,0.018,0.104,0,0,0,0,0,C-1623,1,C-1630,1,C-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00186,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00187,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00188,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00189,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00190,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00191,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00192,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00193,0.163,0.015,0.006,0.142,0,0,0,0,0,C-1621,1,C-1628,1,C-1681,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00194,0.1,0.05,0,0,0,0,0,0,0,C-1647,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00195,0.1,0.05,0,0,0,0,0,0,0,C-1647,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00196,0.1,0.05,0,0,0,0,0,0,0,C-1647,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00197,0.1,0.05,0,0,0,0,0,0,0,C-1647,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00198,0.782,0.332,0.418,0.032,0,0,0,0,0,C-1345,1,C-1502,1,C-1970,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00199,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00200,0.076,0.032,0.006,0,0,0,0,0,0,C-0448,2,C-0449,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00201,0.262,0.111,0.02,0,0,0,0,0,0,C-0444,2,C-0445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00202,0.262,0.111,0.02,0,0,0,0,0,0,C-0444,2,C-0445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00203,0.061,0.015,0.006,0.04,0,0,0,0,0,C-1621,1,C-1628,1,C-1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00204,0.289,0.044,0.018,0.227,0,0,0,0,0,C-1623,1,C-1630,1,C-0063,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00205,0.334,0.129,0.033,0.172,0,0,0,0,0,C-1625,1,C-1632,1,C-0237,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00206,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00207,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00208,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00209,0.076,0.032,0.006,0,0,0,0,0,0,C-0448,2,C-0449,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00210,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00211,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00212,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00213,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00214,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00215,0.076,0.032,0.006,0,0,0,0,0,0,C-0448,2,C-0449,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00216,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00217,2.557,1.23,1.327,0,0,0,0,0,0,C-1460,1,C-2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00218,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00219,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00220,0.063,0.031,0.032,0,0,0,0,0,0,C-1475,1,C-1476,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00221,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00222,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00223,0.062,0.044,0.018,0,0,0,0,0,0,C-1623,1,C-1630,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00224,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00225,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00226,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00227,0.076,0.016,0.035,0.005,0.02,0,0,0,0,C-1620,1,C-1624,1,C-1627,1,C-1657,1,NA,NA,NA,NA,NA,NA,NA,NA
TA-00228,0.076,0.032,0.006,0,0,0,0,0,0,C-0448,2,C-0449,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00229,0.197,0.197,0,0,0,0,0,0,0,C-1925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00230,0.076,0.032,0.006,0,0,0,0,0,0,C-0448,2,C-0449,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00231,0.382,0.129,0.033,0.22,0,0,0,0,0,C-1625,1,C-1632,1,C-1649,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00232,0.45,0.225,0,0,0,0,0,0,0,C-1642,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00233,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00234,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00235,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00236,0.382,0.129,0.033,0.22,0,0,0,0,0,C-1625,1,C-1632,1,C-1649,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00237,0.112,0.044,0.018,0.05,0,0,0,0,0,C-1623,1,C-1630,1,C-1647,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00238,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00239,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00240,0.09,0.09,0,0,0,0,0,0,0,C-1555,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00241,0.024,0.019,0.005,0,0,0,0,0,0,C-1243,1,C-1244,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00242,0.024,0.019,0.005,0,0,0,0,0,0,C-1243,1,C-1244,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00243,0.024,0.019,0.005,0,0,0,0,0,0,C-1243,1,C-1244,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00244,0.024,0.019,0.005,0,0,0,0,0,0,C-1243,1,C-1244,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00245,0.041,0.016,0.015,0.005,0.005,0,0,0,0,C-1620,1,C-1621,1,C-1627,1,C-1661,1,NA,NA,NA,NA,NA,NA,NA,NA
TA-00246,0.038,0.016,0.005,0.001,0,0,0,0,0,C-1620,2,C-1627,1,C-2035,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00247,0.024,0.019,0.005,0,0,0,0,0,0,C-1243,1,C-1244,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00248,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00249,0.549,0.052,0.225,0.22,0,0,0,0,0,C-1536,2,C-1642,1,C-1649,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00250,0.079,0.079,0,0,0,0,0,0,0,C-1670,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00251,0.262,0.111,0.02,0,0,0,0,0,0,C-0444,2,C-0445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00252,1.362,0.636,0.726,0,0,0,0,0,0,C-1247,1,C-1429,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00253,1.362,0.636,0.726,0,0,0,0,0,0,C-1247,1,C-1429,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00254,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00255,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00256,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00257,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00258,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00259,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00260,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00261,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00262,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00263,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00264,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00265,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00266,0.094,0.094,0,0,0,0,0,0,0,C-1851,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00267,0.094,0.094,0,0,0,0,0,0,0,C-1851,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00268,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00269,0.079,0.079,0,0,0,0,0,0,0,C-1670,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00270,0.112,0.044,0.018,0.05,0,0,0,0,0,C-1623,1,C-1630,1,C-1647,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00271,0.112,0.044,0.018,0.05,0,0,0,0,0,C-1623,1,C-1630,1,C-1647,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00272,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00273,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00274,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00275,0.195,0.045,0.15,0,0,0,0,0,0,C-1724,1,C-1735,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00276,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00277,0.079,0.079,0,0,0,0,0,0,0,C-1670,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00278,0.014,0.014,0,0,0,0,0,0,0,C-1817,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00279,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00280,0.62,0.62,0,0,0,0,0,0,0,C-1357,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00281,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00282,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00283,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00284,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00285,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00286,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00287,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00288,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00289,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00290,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00291,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00292,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00293,0.061,0.015,0.006,0.04,0,0,0,0,0,C-1621,1,C-1628,1,C-1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00294,0.061,0.015,0.006,0.04,0,0,0,0,0,C-1621,1,C-1628,1,C-1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00295,0.061,0.015,0.006,0.04,0,0,0,0,0,C-1621,1,C-1628,1,C-1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00296,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00297,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00298,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00299,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00300,0.245,0.245,0,0,0,0,0,0,0,C-1733,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00301,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00302,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00303,0.274,0.009,0.046,0.219,0,0,0,0,0,C-1420,1,C-1421,1,C-1850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00304,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00305,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00306,0.131,0.111,0.02,0,0,0,0,0,0,C-0444,1,C-0445,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00307,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00308,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00309,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00310,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00311,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00312,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00313,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00314,0.061,0.015,0.006,0.04,0,0,0,0,0,C-1621,1,C-1628,1,C-1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00315,0.061,0.015,0.006,0.04,0,0,0,0,0,C-1621,1,C-1628,1,C-1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00316,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00317,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00318,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00319,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00320,0.76,0.129,0.025,0.525,0.081,0,0,0,0,C-1625,1,C-1635,1,C-1877,1,C-0037,1,NA,NA,NA,NA,NA,NA,NA,NA
TA-00321,0.679,0.129,0.025,0.525,0,0,0,0,0,C-1625,1,C-1635,1,C-1877,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00322,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00323,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00324,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00325,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00326,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00327,0.121,0.009,0.046,0.066,0,0,0,0,0,C-1420,1,C-1421,1,C-1956,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00328,0.262,0.111,0.02,0,0,0,0,0,0,C-0444,2,C-0445,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00329,0.188,0.032,0.006,0.15,0,0,0,0,0,C-0448,1,C-0449,1,C-1735,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00330,0.014,0.014,0,0,0,0,0,0,0,C-1817,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00331,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00332,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00333,0.387,0.129,0.033,0.225,0,0,0,0,0,C-1625,1,C-1632,1,C-1642,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00334,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00335,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00336,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00337,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00338,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00339,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00340,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00341,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00342,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00343,0.34,0.17,0,0,0,0,0,0,0,C-1781,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00344,0.34,0.17,0,0,0,0,0,0,0,C-1781,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00345,0.509,0.219,0.29,0,0,0,0,0,0,C-1701,1,C-0072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00346,0.502,0.212,0.29,0,0,0,0,0,0,C-1704,1,C-0072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00347,0.34,0.17,0,0,0,0,0,0,0,C-1781,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00348,0.324,0.129,0.033,0,0,0,0,0,0,C-1625,2,C-1632,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-00349,0.324,0.129,0.033,0,0,0,0,0,0,C-1625,2,C-1632,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
