tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-18722,S-0066,2013-06-01,0,0,Yes,1,21.9671383184122
TA-18724,S-0066,2013-07-07,0,0,Yes,1,20.8098017504716
TA-18726,S-0066,2013-06-01,0,0,Yes,1,20.5399420218892
TA-18727,S-0066,2013-08-01,0,0,Yes,1,20.6428782070186
TA-18732,S-0066,2013-07-21,0,0,Yes,1,20.4481340729901
TA-18742,S-0066,2013-08-11,0,0,Yes,1,22.3260239368361
TA-18881,S-0066,2013-08-01,0,0,Yes,1,20.5149034903713
TA-18882,S-0066,2013-06-01,0,0,Yes,1,21.480277983341
TA-18883,S-0066,2013-04-14,0,0,Yes,1,21.338392971406
TA-18886,S-0066,2013-04-14,0,0,Yes,1,21.338392971406
TA-18890,S-0066,2013-08-01,0,0,Yes,1,20.5955832030402
TA-18894,S-0066,2013-06-01,0,0,Yes,1,20.7152117425149
TA-18896,S-0066,2013-06-01,0,0,Yes,1,21.3161364989456
TA-18899,S-0066,2013-08-01,0,0,Yes,1,21.9226253734914
TA-18902,S-0066,2013-07-21,0,0,Yes,1,20.8264941048169
TA-18903,S-0066,2013-07-14,0,0,Yes,1,20.893263522198
TA-18906,S-0066,2013-07-21,0,0,Yes,1,21.9365356687792
TA-18907,S-0066,2013-07-21,0,0,Yes,1,22.4985115984042
TA-18908,S-0066,2013-06-01,0,0,Yes,1,21.8335994836498
TA-18910,S-0066,2013-06-01,0,0,Yes,1,21.2410209043918
TA-18911,S-0066,2013-09-01,0,0,Yes,1,22.2676006966276
TA-18912,S-0066,2013-09-01,0,0,Yes,1,21.1380847192624
TA-18914,S-0066,2013-04-14,0,0,Yes,1,21.6193809362185
TA-18916,S-0066,2013-04-14,0,0,Yes,1,21.3523032666937
TA-18917,S-0066,2013-04-14,0,0,Yes,1,21.3523032666937
TA-18920,S-0066,2013-07-07,0,0,Yes,1,21.7779583024988
TA-18921,S-0066,2013-07-21,0,0,Yes,1,21.7445735938082
TA-18922,S-0066,2013-07-21,0,0,Yes,1,22.4734730668863
TA-18923,S-0066,2013-06-01,0,0,Yes,1,21.7056247670026
TA-18926,S-0066,2013-08-01,0,0,Yes,1,21.4635856289957
TA-18930,S-0066,2013-08-01,0,0,Yes,1,21.505316514859
TA-18932,S-0066,2013-08-01,0,0,Yes,1,21.4023803297296
TA-18933,S-0066,2013-08-01,0,0,Yes,1,21.3634315029239
TA-18937,S-0066,2013-06-01,0,0,Yes,1,21.7640480072111
TA-18939,S-0066,2013-08-01,0,0,Yes,1,20.9600329395792
TA-18942,S-0066,2013-08-01,0,0,Yes,1,21.0490588294208
TA-18946,S-0066,2013-04-14,0,0,Yes,1,20.7541605693206
TA-18947,S-0066,2013-04-14,0,0,Yes,1,20.4064031871269
TA-18949,S-0066,2013-08-01,0,0,Yes,1,22.0561642082538
TA-18950,S-0066,2013-06-01,0,0,Yes,1,21.1659053098379
TA-18954,S-0066,2013-04-14,0,0,Yes,1,21.3244826761182
TA-18955,S-0066,2013-04-14,0,0,Yes,1,21.6193809362185
TA-18956,S-0066,2013-07-07,0,0,Yes,1,21.3356109123484
TA-18958,S-0066,2013-08-01,0,0,Yes,1,21.4774959242835
TA-18961,S-0066,2013-08-01,0,0,Yes,1,21.3356109123484
TA-18965,S-0066,2013-08-01,0,0,Yes,1,21.0268023569604
TA-18967,S-0066,2013-08-01,0,0,Yes,1,21.5526115188373
TA-18975,S-0066,2013-07-21,0,0,Yes,1,21.1492129554926
TA-18976,S-0066,2013-07-21,0,0,Yes,1,22.1591003933831
TA-18980,S-0066,2013-07-21,0,0,Yes,1,22.2731648147427
TA-18996,S-0066,2013-08-11,0,0,Yes,1,21.2604953177946
TA-18997,S-0066,2013-08-11,0,0,Yes,1,21.2994441446003
TA-19001,S-0066,2013-08-11,0,0,Yes,1,21.7612659481535
TA-19002,S-0066,2013-08-11,0,0,Yes,1,21.7473556528658
TA-19006,S-0066,2013-08-04,0,0,Yes,1,21.6054706409308
TA-19021,S-0066,2013-08-04,0,0,Yes,1,22.036689794851
TA-19045,S-0066,2013-08-01,0,0,Yes,1,20.9822894120396
TA-19063,S-0066,2013-10-01,0,0,Yes,1,29.4536592422784
TA-19065,S-0066,2013-06-23,0,0,Yes,1,20.4620443682778
TA-19066,S-0066,2013-06-23,0,0,Yes,1,21.4886241605137
TA-19070,S-0066,2013-06-01,0,0,Yes,1,21.9504459640669
TA-19072,S-0066,2013-06-01,0,0,Yes,1,20.7346861559177
TA-19076,S-0066,2013-08-11,0,0,Yes,1,22.7294225001808
TA-19077,S-0066,2013-08-11,0,0,Yes,1,21.8196891883621
TA-19083,S-0066,2013-06-01,0,0,Yes,1,20.9795073529821
TA-19109,S-0066,2013-07-21,0,0,Yes,1,20.6289679117308
TA-19111,S-0066,2013-08-01,0,0,Yes,1,20.776417041781
TA-19114,S-0066,2013-08-01,0,0,Yes,1,21.1519950145502
TA-19115,S-0066,2013-09-01,0,0,Yes,1,21.8892406648008
TA-19116,S-0066,2013-09-01,0,0,Yes,1,21.4218547431325
TA-19122,S-0066,2013-04-14,0,0,Yes,1,21.672240058312
TA-19124,S-0066,2013-10-01,0,0,Yes,1,26.3210607434775
TA-19125,S-0066,2013-10-01,0,0,Yes,1,26.1819577906
TA-19126,S-0066,2013-10-01,0,0,Yes,1,26.0484189558376
TA-19128,S-0066,2013-06-01,0,0,Yes,1,20.7931093961263
TA-19133,S-0066,2013-06-01,0,0,Yes,1,20.5788908486949
TA-19135,S-0066,2013-08-01,0,0,Yes,1,21.4023803297296
TA-19143,S-0066,2013-09-01,0,0,Yes,1,55.6523093872237
TA-19147,S-0066,2013-09-01,0,0,Yes,1,21.9337536097216
TA-19151,S-0066,2013-08-01,0,0,Yes,1,21.672240058312
TA-19154,S-0066,2013-07-07,0,0,Yes,1,21.9532280231245
TA-19157,S-0066,2013-05-01,0,0,Yes,1,21.9532280231245
TA-19158,S-0066,2013-10-01,0,0,Yes,1,17.9971400432888
TA-19164,S-0066,2013-08-01,0,0,Yes,1,21.5720859322402
TA-19165,S-0066,2013-09-01,0,0,Yes,1,22.4289601219655
TA-19166,S-0066,2013-09-01,0,0,Yes,1,22.0867668578869
TA-19167,S-0066,2013-08-01,0,0,Yes,1,21.2243285500465
TA-19168,S-0066,2013-08-01,0,0,Yes,1,21.2243285500465
TA-19170,S-0066,2013-08-01,0,0,Yes,1,21.368995621039
TA-19172,S-0066,2013-07-21,0,0,Yes,1,22.3009854053182
TA-19173,S-0066,2013-07-21,0,0,Yes,1,22.3009854053182
TA-19176,S-0066,2013-08-01,0,0,Yes,1,20.6122755573855
TA-19178,S-0066,2013-09-01,0,0,Yes,1,21.2438029634493
TA-19179,S-0066,2013-09-01,0,0,Yes,1,21.8836765466857
TA-19183,S-0066,2013-06-01,0,0,Yes,1,27.6369746776985
TA-19185,S-0066,2013-08-01,0,0,Yes,1,21.7223171213478
TA-19186,S-0066,2013-09-01,0,0,Yes,1,21.5776500503553
TA-19188,S-0066,2013-08-01,0,0,Yes,1,21.8642021332829
TA-19189,S-0066,2013-07-07,0,0,Yes,1,20.8098017504716
TA-19190,S-0066,2013-07-14,0,0,Yes,1,20.918302053716
TA-19191,S-0066,2013-07-21,0,0,Yes,1,21.115828246802
TA-19194,S-0066,2013-08-01,0,0,Yes,1,20.9155199946584
TA-19195,S-0066,2013-08-01,0,0,Yes,1,20.7791991008385
TA-19196,S-0066,2013-08-01,0,0,Yes,1,20.8849173450254
TA-19197,S-0066,2013-08-01,0,0,Yes,1,20.8988276403131
TA-19198,S-0066,2013-10-01,0,0,Yes,1,25.5671227388815
TA-19218,S-0066,2013-04-14,0,0,Yes,1,21.5080985739165
TA-19224,S-0066,2013-08-01,0,0,Yes,1,20.528813785659
TA-19226,S-0066,2013-08-01,0,0,Yes,1,20.5566343762345
TA-19229,S-0066,2013-08-01,0,0,Yes,1,20.7875452780112
TA-19233,S-0066,2013-06-01,0,0,Yes,1,22.2230877517068
TA-19301,S-0066,2013-08-11,0,0,Yes,1,21.5553935778949
TA-19304,S-0066,2013-10-01,0,0,Yes,1,25.0663521085226
TA-19306,S-0066,2013-03-31,0,0,Yes,1,20.7458143921479
TA-19308,S-0066,2013-03-31,0,0,Yes,1,21.5303550463769
TA-19309,S-0066,2013-06-01,0,0,Yes,1,21.1575591326653
TA-19310,S-0066,2013-06-01,0,0,Yes,1,21.1575591326653
TA-19313,S-0066,2013-07-21,0,0,Yes,1,21.0101100026151
TA-19314,S-0066,2013-06-01,0,0,Yes,1,21.616598877161
TA-19315,S-0066,2013-07-21,0,0,Yes,1,20.5621984943496
TA-19320,S-0066,2013-07-21,0,0,Yes,1,21.1992900185285
TA-19321,S-0066,2013-07-21,0,0,Yes,1,20.7040835062847
TA-19330,S-0066,2013-05-01,0,0,Yes,1,30.4162516761906
TA-19336,S-0066,2013-08-01,0,0,Yes,1,20.9461226442915
TA-19342,S-0066,2013-07-21,0,0,Yes,1,21.449675333708
TA-19343,S-0066,2013-08-04,0,0,Yes,1,21.0518408884784
TA-19344,S-0066,2013-08-11,0,0,Yes,1,20.6289679117308
TA-19352,S-0066,2013-08-01,0,0,Yes,1,20.9878535301547
TA-19359,S-0066,2013-06-01,0,0,Yes,1,21.3328288532909
TA-19360,S-0066,2013-06-01,0,0,Yes,1,20.6567885023063
TA-19361,S-0066,2013-03-31,0,0,Yes,1,20.9433405852339
TA-19367,S-0066,2013-05-01,0,0,Yes,1,20.6818270338243
TA-19368,S-0066,2013-06-01,0,0,Yes,1,20.7597246874357
TA-19371,S-0066,2013-08-11,0,0,Yes,1,20.6428782070186
TA-19372,S-0066,2013-06-01,0,0,Yes,1,21.2549311996795
TA-19375,S-0066,2013-05-01,0,0,Yes,1,27.9151805834534
TA-19378,S-0066,2013-08-01,0,0,Yes,1,29.3618512933793
TA-19383,S-0066,2013-06-01,0,0,Yes,1,21.4274188612476
TA-19384,S-0066,2013-10-01,0,0,Yes,1,27.4839614295332
TA-19388,S-0066,2013-06-01,0,0,Yes,1,33.7853251948832
TA-19396,S-0066,2013-10-01,0,0,Yes,1,28.9361962575742
TA-19400,S-0066,2013-08-01,0,0,Yes,1,20.4509161320477
TA-19401,S-0066,2013-09-01,0,0,Yes,1,22.067292444484
TA-19403,S-0066,2013-09-01,0,0,Yes,1,20.9155199946584
TA-19404,S-0066,2013-09-01,0,0,Yes,1,21.4969703376863
TA-19406,S-0066,2013-08-01,0,0,Yes,1,22.3649727636418
TA-19408,S-0066,2013-09-01,0,0,Yes,1,22.011651263333
TA-19411,S-0066,2013-08-01,0,0,Yes,1,21.56095769601
TA-19412,S-0066,2013-08-11,0,0,Yes,1,21.6360732905638
TA-19413,S-0066,2013-04-14,0,0,Yes,1,21.4858421014561
TA-19414,S-0066,2013-04-14,0,0,Yes,1,22.0394718539085
TA-19415,S-0066,2013-04-14,0,0,Yes,1,20.5260317266015
TA-19433,S-0066,2013-10-01,0,0,Yes,1,17.1708685031966
TA-19440,S-0066,2013-08-04,0,0,Yes,1,21.535919164492
TA-19444,S-0066,2013-07-28,0,0,Yes,1,28.5300156351719
TA-19445,S-0066,2013-05-01,0,0,Yes,1,28.5244515170568
TA-19447,S-0066,2013-05-01,0,0,Yes,1,21.7668300662686
TA-19448,S-0066,2013-05-01,0,0,Yes,1,28.4270794500426
TA-19449,S-0066,2013-07-28,0,0,Yes,1,28.3714382688916
TA-19451,S-0066,2013-07-21,0,0,Yes,1,20.442569954875
TA-19483,S-0066,2013-06-01,0,0,Yes,1,26.3127145663048
TA-19544,S-0066,2013-08-04,0,0,Yes,1,21.9949589089877
TA-19565,S-0066,2013-07-21,0,0,Yes,1,21.1436488373775
TA-19579,S-0066,2013-08-01,0,0,Yes,1,42.1287203084747
TA-19659,S-0066,2013-10-01,0,0,Yes,1,18.119550641821
TA-19661,S-0066,2013-08-01,0,0,Yes,1,21.9031509600886
TA-19703,S-0066,2013-08-01,0,0,Yes,1,24.4682094111494
TA-19704,S-0066,2013-08-01,0,0,Yes,1,24.9022106241271
TA-19705,S-0066,2013-07-07,0,0,Yes,1,22.4679089487712
TA-19708,S-0066,2013-06-01,0,0,Yes,1,32.3748212527056
TA-19717,S-0066,2013-07-21,0,0,Yes,1,21.2855338493126
TA-19722,S-0066,2013-08-01,0,0,Yes,1,21.8808944876282
TA-19730,S-0066,2013-08-01,0,0,Yes,1,21.3300467942333
TA-19732,S-0066,2013-08-11,0,0,Yes,1,22.3955754132749
TA-19735,S-0066,2013-06-01,0,0,Yes,1,21.313354439888
TA-19736,S-0066,2013-07-07,0,0,Yes,1,20.6206217345582
TA-19739,S-0066,2013-08-01,0,0,Yes,1,21.8920227238584
TA-19742,S-0066,2013-09-01,0,0,Yes,1,20.9238661718311
TA-19747,S-0066,2013-08-04,0,0,Yes,1,21.2438029634493
TA-19753,S-0066,2013-10-01,0,0,Yes,1,17.7022417831886
TA-19761,S-0066,2013-10-01,0,0,Yes,1,30.0935328255148
TA-19763,S-0066,2013-06-01,0,0,Yes,1,21.0574050065935
TA-19764,S-0066,2013-10-01,0,0,Yes,1,21.1631232507804
TA-19766,S-0066,2013-10-01,0,0,Yes,1,21.2688414949673
TA-19767,S-0066,2013-10-01,0,0,Yes,1,23.3442575518993
TA-19770,S-0066,2013-06-01,0,0,Yes,1,21.9059330191461
TA-19791,S-0066,2013-10-01,0,0,Yes,1,22.0394718539085
TA-19798,S-0066,2013-10-01,0,0,Yes,1,21.8280353655347
TA-19804,S-0066,2013-08-01,0,0,Yes,1,20.7597246874357
TA-19805,S-0066,2013-08-01,0,0,Yes,1,21.5136626920316
TA-19811,S-0066,2013-08-01,0,0,Yes,1,21.2076361957012
TA-19812,S-0066,2013-08-01,0,0,Yes,1,21.2076361957012
TA-19827,S-0066,2013-09-01,0,0,Yes,1,21.4385470974778
TA-19828,S-0066,2013-08-11,0,0,Yes,1,21.8948047829159
TA-19829,S-0066,2013-08-01,0,0,Yes,1,21.9420997868943
TA-19830,S-0066,2013-08-01,0,0,Yes,1,21.8335994836498
TA-19831,S-0066,2013-08-01,0,0,Yes,1,22.2731648147427
TA-19836,S-0066,2013-06-30,0,0,Yes,1,22.6737813190298
TA-19838,S-0066,2013-08-01,0,0,Yes,1,20.5621984943496
TA-19840,S-0066,2013-09-01,0,0,Yes,1,21.7529197709809
TA-19912,S-0066,2013-06-01,0,0,Yes,1,22.3343701140088
TA-19913,S-0066,2013-06-01,0,0,Yes,1,22.3844471770447
TA-19914,S-0066,2013-06-01,0,0,Yes,1,21.5220088692043
TA-19915,S-0066,2013-06-01,0,0,Yes,1,21.4051623887872
TA-19920,S-0066,2013-08-11,0,0,Yes,1,22.4345242400806
TA-19921,S-0066,2013-04-14,0,0,Yes,1,21.3244826761182
TA-19922,S-0066,2013-04-14,0,0,Yes,1,21.3244826761182
TA-19923,S-0066,2013-04-14,0,0,Yes,1,21.4858421014561
TA-19932,S-0066,2013-04-14,0,0,Yes,1,21.3912520934994
TA-19935,S-0066,2013-08-04,0,0,Yes,1,20.7986735142414
TA-19936,S-0066,2013-08-11,0,0,Yes,1,21.115828246802
TA-19937,S-0066,2013-08-04,0,0,Yes,1,21.449675333708
TA-19940,S-0066,2013-08-11,0,0,Yes,1,20.6846090928818
TA-19948,S-0066,2013-06-01,0,0,Yes,1,27.7287826265976
TA-19950,S-0066,2013-05-01,0,0,Yes,1,21.591560345643
TA-19954,S-0066,2013-06-01,0,0,Yes,1,22.2536904013398
TA-19958,S-0066,2013-07-01,0,0,Yes,1,27.639756736756
TA-19959,S-0066,2013-07-01,0,0,Yes,1,20.5455061400043
TA-19960,S-0066,2013-07-21,0,0,Yes,1,21.9170612553763
TA-19962,S-0066,2013-06-30,0,0,Yes,1,22.2676006966276
TA-19966,S-0066,2013-06-30,0,0,Yes,1,22.3176777596635
TA-19970,S-0066,2013-06-01,0,0,Yes,1,21.5720859322402
TA-19974,S-0066,2013-10-01,0,0,Yes,1,40.7126522481819
TA-19975,S-0066,2013-10-01,0,0,Yes,1,40.7126522481819
TA-19977,S-0066,2013-10-01,0,0,Yes,1,26.88581873216
TA-19978,S-0066,2013-10-01,0,0,Yes,1,35.8357027202973
TA-19990,S-0066,2013-09-01,0,0,Yes,1,32.0882691697779
TA-19991,S-0066,2013-09-01,0,0,Yes,1,31.6598320749153
TA-19993,S-0066,2013-09-01,0,0,Yes,1,28.5439259304596
TA-20002,S-0066,2013-10-01,0,0,Yes,1,26.8941649093327
TA-20003,S-0066,2013-10-01,0,0,Yes,1,26.8941649093327
TA-20009,S-0066,2013-08-01,0,0,Yes,1,21.2132003138163
TA-20016,S-0066,2013-10-01,0,0,Yes,1,30.9977020192185
TA-20018,S-0066,2013-06-01,0,0,Yes,1,21.4218547431325
TA-20019,S-0066,2013-06-01,0,0,Yes,1,21.4218547431325
TA-20023,S-0066,2013-08-01,0,0,Yes,1,20.5566343762345
TA-20027,S-0066,2013-03-31,0,0,Yes,1,20.7291220378026
TA-20029,S-0066,2013-10-01,0,0,Yes,1,52.7394935539692
TA-20030,S-0066,2013-10-01,0,0,Yes,1,52.728365317739
TA-20033,S-0066,2013-10-01,0,0,Yes,1,25.2193653566878
TA-20034,S-0066,2013-10-01,0,0,Yes,1,29.0586068561063
TA-20036,S-0066,2013-10-01,0,0,Yes,1,28.9306321394591
TA-20037,S-0066,2013-10-01,0,0,Yes,1,35.4962915152763
TA-20040,S-0066,2013-09-01,0,0,Yes,1,22.9019101617489
TA-20049,S-0066,2013-04-14,0,0,Yes,1,20.7374682149753
TA-20051,S-0066,2013-08-01,0,0,Yes,1,22.1952671611313
TA-20054,S-0066,2013-08-01,0,0,Yes,1,21.7167530032327
TA-20056,S-0066,2013-08-01,0,0,Yes,1,21.7612659481535
TA-20059,S-0066,2013-08-01,0,0,Yes,1,21.0574050065935
TA-20063,S-0066,2013-08-01,0,0,Yes,1,21.6527656449091
TA-20068,S-0066,2013-08-11,0,0,Yes,1,22.5374604252099
TA-20070,S-0066,2013-06-01,0,0,Yes,1,20.8348402819895
TA-20071,S-0066,2013-08-01,0,0,Yes,1,20.7096476243998
TA-20072,S-0066,2013-08-01,0,0,Yes,1,21.3801238572692
TA-20074,S-0066,2013-08-01,0,0,Yes,1,21.6638938811393
TA-20082,S-0066,2013-08-01,0,0,Yes,1,20.8014555732989
TA-20146,S-0066,2013-06-01,0,0,Yes,1,20.7124296834573
TA-20149,S-0066,2013-05-01,0,0,Yes,1,20.751378510263
TA-20151,S-0066,2013-08-01,0,0,Yes,1,21.5526115188373
TA-20157,S-0066,2013-08-01,0,0,Yes,1,20.5121214313137
TA-20159,S-0066,2013-08-01,0,0,Yes,1,20.7597246874357
TA-20164,S-0066,2013-08-01,0,0,Yes,1,20.7597246874357
TA-20167,S-0066,2013-09-01,0,0,Yes,1,20.7903273370687
TA-20168,S-0066,2013-06-01,0,0,Yes,1,21.0240202979029
TA-20169,S-0066,2013-03-31,0,0,Yes,1,20.7402502740328
TA-20173,S-0066,2013-07-01,0,0,Yes,1,21.9309715506641
TA-20175,S-0066,2013-07-01,0,0,Yes,1,21.7807403615564
TA-20177,S-0066,2013-08-01,0,0,Yes,1,21.4969703376863
TA-20178,S-0066,2013-08-01,0,0,Yes,1,21.6221629952761
TA-20181,S-0066,2013-08-01,0,0,Yes,1,21.4747138652259
TA-20182,S-0066,2013-07-21,0,0,Yes,1,20.6873911519394
TA-20183,S-0066,2013-07-21,0,0,Yes,1,21.3995982706721
TA-20185,S-0066,2013-07-21,0,0,Yes,1,20.6289679117308
TA-20187,S-0066,2013-07-21,0,0,Yes,1,21.0768794199963
TA-20192,S-0066,2013-09-01,0,0,Yes,1,21.3912520934994
TA-20193,S-0066,2013-07-01,0,0,Yes,1,21.4135085659598
TA-20195,S-0066,2013-07-21,0,0,Yes,1,21.1325206011473
TA-20196,S-0066,2013-07-07,0,0,Yes,1,20.6623526204214
TA-20200,S-0066,2013-05-01,0,0,Yes,1,21.4329829793627
TA-20201,S-0066,2013-08-01,0,0,Yes,1,21.4691497471108
TA-20203,S-0066,2013-08-01,0,0,Yes,1,27.6981799769645
TA-20206,S-0066,2013-10-01,0,0,Yes,1,21.8836765466857
TA-20208,S-0066,2013-10-01,0,0,Yes,1,29.5120824824869
TA-20211,S-0066,2013-07-01,0,0,Yes,1,27.9430011740289
TA-20212,S-0066,2013-06-01,0,0,Yes,1,28.1933864892084
TA-20214,S-0066,2013-07-21,0,0,Yes,1,21.6388553496214
TA-20215,S-0066,2013-07-21,0,0,Yes,1,21.6388553496214
TA-20218,S-0066,2013-06-01,0,0,Yes,1,22.7294225001808
TA-20219,S-0066,2013-08-01,0,0,Yes,1,21.3578673848088
TA-20222,S-0066,2013-06-01,0,0,Yes,1,30.4997134479171
TA-20227,S-0066,2013-07-21,0,0,Yes,1,21.869766251398
TA-20230,S-0066,2013-07-14,0,0,Yes,1,21.0991358924567
TA-20233,S-0066,2013-08-01,0,0,Yes,1,21.9727024365273
TA-20234,S-0066,2013-10-01,0,0,Yes,1,30.4496363848812
TA-20239,S-0066,2013-08-01,0,0,Yes,1,20.4843008407382
TA-20242,S-0066,2013-06-01,0,0,Yes,1,22.1201515665775
TA-20246,S-0066,2013-08-01,0,0,Yes,1,20.3285055335155
TA-20249,S-0066,2013-10-01,0,0,Yes,1,21.4329829793627
TA-20251,S-0066,2013-10-01,0,0,Yes,1,21.7362274166356
TA-20253,S-0066,2013-10-01,0,0,Yes,1,21.6527656449091
TA-20254,S-0066,2013-10-01,0,0,Yes,1,27.9457832330865
TA-20255,S-0066,2013-10-01,0,0,Yes,1,27.9346549968563
TA-20258,S-0066,2013-10-01,0,0,Yes,1,21.5192268101467
TA-20259,S-0066,2013-10-01,0,0,Yes,1,21.6750221173695
TA-20267,S-0066,2013-07-21,0,0,Yes,1,22.3872292361022
TA-20268,S-0066,2013-09-01,0,0,Yes,1,21.7445735938082
TA-20269,S-0066,2013-04-14,0,0,Yes,1,21.1686873688955
TA-20270,S-0066,2013-10-01,0,0,Yes,1,28.257373847532
TA-20272,S-0066,2013-09-01,0,0,Yes,1,68.0602927838952
TA-20273,S-0066,2013-09-01,0,0,Yes,1,68.1103698469311
TA-20279,S-0066,2013-10-01,0,0,Yes,1,21.5080985739165
TA-20280,S-0066,2013-10-01,0,0,Yes,1,21.6889324126573
TA-20281,S-0066,2013-10-01,0,0,Yes,1,22.3343701140088
TA-20283,S-0066,2013-09-01,0,0,Yes,1,30.4579825620538
TA-20284,S-0066,2013-09-01,0,0,Yes,1,20.4203134824146
TA-20285,S-0066,2013-08-11,0,0,Yes,1,20.695737329112
TA-20286,S-0066,2013-07-21,0,0,Yes,1,20.9934176482698
TA-20287,S-0066,2013-06-01,0,0,Yes,1,21.5887782865855
TA-20288,S-0066,2013-07-21,0,0,Yes,1,21.0685332428237
TA-20290,S-0066,2013-07-21,0,0,Yes,1,21.5971244637581
TA-20291,S-0066,2013-09-01,0,0,Yes,1,21.4997523967439
TA-20294,S-0066,2013-08-04,0,0,Yes,1,20.5816729077525
TA-20300,S-0066,2013-06-01,0,0,Yes,1,22.1118053894048
TA-20301,S-0066,2013-07-21,0,0,Yes,1,22.0589462673114
TA-20303,S-0066,2013-07-07,0,0,Yes,1,21.6026885818732
TA-20304,S-0066,2013-07-21,0,0,Yes,1,21.282751790255
TA-20306,S-0066,2013-07-07,0,0,Yes,1,21.5220088692043
TA-20307,S-0066,2013-09-01,0,0,Yes,1,21.6026885818732
TA-20318,S-0066,2013-10-01,0,0,Yes,1,18.9792068906039
TA-20319,S-0066,2013-10-01,0,0,Yes,1,19.1934254380352
TA-20322,S-0066,2013-10-01,0,0,Yes,1,21.7974327159017
TA-20324,S-0066,2013-10-01,0,0,Yes,1,22.1646645114982
TA-20327,S-0066,2013-04-14,0,0,Yes,1,20.7847632189536
TA-20328,S-0066,2013-04-14,0,0,Yes,1,20.665134679479
TA-20329,S-0066,2013-08-01,0,0,Yes,1,20.8042376323565
TA-20332,S-0066,2013-10-01,0,0,Yes,1,21.0101100026151
TA-20335,S-0066,2013-10-01,0,0,Yes,1,29.8542757465655
TA-20342,S-0066,2013-09-01,0,0,Yes,1,22.1757927477284
TA-20349,S-0066,2013-06-01,0,0,Yes,1,21.6889324126573
TA-20351,S-0066,2013-06-01,0,0,Yes,1,21.3801238572692
TA-20354,S-0066,2013-09-01,0,0,Yes,1,28.8110035999844
TA-20355,S-0066,2013-09-01,0,0,Yes,1,29.4592233603935
TA-20360,S-0066,2013-10-01,0,0,Yes,1,28.7303238873155
TA-20362,S-0066,2013-10-01,0,0,Yes,1,28.0681938316187
TA-20367,S-0066,2013-07-01,0,0,Yes,1,21.4691497471108
TA-20371,S-0066,2013-09-01,0,0,Yes,1,29.4926080690841
TA-20373,S-0066,2013-08-04,0,0,Yes,1,21.4441112155929
TA-20374,S-0066,2013-09-01,0,0,Yes,1,22.2592545194549
TA-20376,S-0066,2013-10-01,0,0,Yes,1,28.8610806630203
TA-20390,S-0066,2013-06-01,0,0,Yes,1,21.4162906250174
TA-20392,S-0066,2013-06-01,0,0,Yes,1,21.5526115188373
TA-20393,S-0066,2013-06-01,0,0,Yes,1,21.4385470974778
TA-20406,S-0066,2013-04-14,0,0,Yes,1,21.3022262036578
TA-20409,S-0066,2013-04-14,0,0,Yes,1,21.3912520934994
TA-20418,S-0066,2013-08-01,0,0,Yes,1,21.9087150782037
TA-20420,S-0066,2013-10-01,0,0,Yes,1,22.5931016063609
TA-20422,S-0066,2013-08-01,0,0,Yes,1,21.9087150782037
TA-20423,S-0066,2013-08-01,0,0,Yes,1,21.3578673848088
TA-20424,S-0066,2013-08-01,0,0,Yes,1,21.4413291565353
TA-20426,S-0066,2013-10-01,0,0,Yes,1,29.1921456908687
TA-20427,S-0066,2013-10-01,0,0,Yes,1,29.1921456908687
TA-20428,S-0066,2013-08-11,0,0,Yes,1,21.9337536097216
TA-20436,S-0066,2013-07-01,0,0,Yes,1,21.4830600423986
TA-20439,S-0066,2013-08-01,0,0,Yes,1,21.4135085659598
TA-20441,S-0066,2013-10-01,0,0,Yes,1,39.2687635973136
TA-20443,S-0066,2013-10-01,0,0,Yes,1,24.9912365139687
TA-20444,S-0066,2013-10-01,0,0,Yes,1,37.0514625284465
TA-20445,S-0066,2013-10-01,0,0,Yes,1,28.4103870956973
TA-20447,S-0066,2013-09-01,0,0,Yes,1,22.7906277994469
TA-20448,S-0066,2013-09-01,0,0,Yes,1,22.9798078153603
TA-20449,S-0066,2013-10-01,0,0,Yes,1,22.4901654212316
TA-20456,S-0066,2013-10-01,0,0,Yes,1,29.0446965608186
TA-20458,S-0066,2013-10-01,0,0,Yes,1,29.0586068561063
TA-20480,S-0066,2013-08-01,0,0,Yes,1,21.6750221173695
TA-20483,S-0066,2013-04-14,0,0,Yes,1,21.6416374086789
TA-20485,S-0066,2013-04-14,0,0,Yes,1,20.7819811598961
TA-20486,S-0066,2013-04-14,0,0,Yes,1,21.060187065651
TA-20489,S-0066,2013-10-01,0,0,Yes,1,29.8598398646806
TA-20500,S-0066,2013-08-11,0,0,Yes,1,28.3909126822944
TA-20501,S-0066,2013-08-11,0,0,Yes,1,28.4048229775822
TA-20505,S-0066,2013-03-17,0,0,Yes,1,27.3754611262888
TA-20510,S-0066,2013-10-01,0,0,Yes,1,26.5185869365635
TA-20512,S-0066,2013-07-01,0,0,Yes,1,21.368995621039
TA-20533,S-0066,2013-03-17,0,0,Yes,1,27.8511932251298
TA-20534,S-0066,2013-08-01,0,0,Yes,1,21.2326747272191
TA-20537,S-0066,2013-08-01,0,0,Yes,1,20.6623526204214
TA-20538,S-0066,2013-08-01,0,0,Yes,1,21.0268023569604
TA-20540,S-0066,2013-10-01,0,0,Yes,1,27.9374370559138
